_id,id,餐廳名稱,餐廳網站,區域排名,餐廳地點,餐廳電話,餐廳價位,整體評分,食物,服務,實惠,氛圍,餐廳類型,亞洲料理,中式料理,台灣小吃,台菜,日式料理,咖啡廳,義式料理,美式料理,海鮮,酒吧,多國料理,牛排,提供素食選擇,燒烤,提供純素選擇,壽司,泰式料理,法式料理,烤肉,歐式料理,韓式料理
610bfe147b93cc4548c3da4f,10918,茶水攤-嘜記飯堂,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6779149-Reviews-Hong_Kong_Cha_Shui_Tan_Michael_s_Kitchen-Da_an_Taipei.html,"大安排名第 #897 的餐廳，共 2,036 名",台灣 大安台北 大安区敦化南路一段190巷19号,+886 2 2778 6466,$,3.5,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da50,10919,茶水舖台港餐飲,https://www.tripadvisor.com.tw/Restaurant_Review-g13806753-d6144593-Reviews-Cha_Shui_Pu_Taiwanese_Cantonese_Cuisine-Nangang_Taipei.html,,"台灣 南港台北 No. 1, Ln. 40, Zhongpo N. Rd., Nangang Dist",+886 2 2786 4123,None,0 則評論,None,None,None,None,披薩/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da53,10922,茶緣小品涮涮鍋,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d7731530-Reviews-Cha_Yuan_Xiao_Pin_Shabu_Shabu-Zhongzheng_District_Taipei.html,"中正區排名第 #928 的餐廳，共 1,032 名","100 台灣 中正區台北 No. 106, Hengyang Rd., Zhongzheng Dist",+886 2 2370 3385,None,3.0,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da54,10923,茶舍,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d13113850-Reviews-Chasir-Zhongzheng_District_Taipei.html,,100 台灣 中正區台北 中正区延平南路83号,+886 2 2314 2398,None,0 則評論,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da56,10925,茶苑 台北君悅酒店,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6000543-Reviews-Cha_Lounge_Grand_Hyatt_Taipei-Xinyi_District_Taipei.html,信義區排名第 #104 的餐廳，共 936 名,110 台灣 信義區台北 松壽路2號2樓,+886 2 2720 1230,$$ - $$$,4.0,4.0,4.5,3.5,4.5,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da57,10926,茶茶姜,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6144595-Reviews-Cha_Cha_Jiang_Japanese_Diner_Bar-Songshan_Taipei.html,,"台灣 松山台北 No. 1, Aly. 5, Ln. 70, Yanji St., Daan Dist",+886 2 2771 7035,None,0 則評論,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da58,10927,茹絲葵經典牛排館 大直店,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d8693947-Reviews-Ruth_s_Chris_Steak_House-Zhongshan_District_Taipei.html,"中山區排名第 #10 的餐廳，共 1,653 名",10462 台灣 中山區台北 樂群三路301號3樓,+886 2 8501 5900,$$$$,4.5,4.5,4.5,4.0,4.5,牛排/ ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da59,10928,茹絲葵經典牛排館 民生店,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d2186985-Reviews-Ruth_s_Chris_Steak_House-Songshan_Taipei.html,松山排名第 #5 的餐廳，共 922 名,105 台灣 松山台北 松山区民生东路三段135号2楼 松山区,+886 2 2545 8888,$$$$,4.5,4.5,4.5,4.0,4.5,美式料理/牛排/ ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da5b,10930,草原派對,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d17558848-Reviews-Have_a_Jiuce_Day-Datong_Taipei.html,,台灣 大同台北 迪化街一段14巷4号,None,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da5c,10931,草原風蒙古火鍋-永康店,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d19595651-Reviews-Grassland_Wind_Mongolian_Hotpot_Yongkang-Da_an_Taipei.html,"大安排名第 #1,611 的餐廳，共 2,036 名","106 台灣 大安台北 No. 18, Lane 37, Yongkang Street",+886 2 2356 9099,None,4.0,None,None,None,None,中式料理/中亞菜系/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da5e,10933,草山夜未眠,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d6143482-Reviews-Cao_Shan_Ye_Wei_Mian_Scenery_Restaurant-Shilin_Taipei.html,士林排名第 #184 的餐廳，共 669 名,"台灣 士林台北 No. 99, Aly. 81, Ln. 25, Dongshan Rd., Shilin Dist",+886 2 2862 3751,None,5.0,None,None,None,None,多國料理/ ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da5f,10934,草山行館,https://www.tripadvisor.com.tw/Restaurant_Review-g13806427-d5970683-Reviews-Green_Mountain_s_Chateau-Beitou_Taipei.html,北投排名第 #22 的餐廳，共 272 名,台灣 北投台北 北投区湖底路89号,+886 2 2862 2404,$$ - $$$,4.0,4.0,4.5,4.0,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da62,10937,草泥Cafe,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d17793839-Reviews-Cao_Ni_Cafe-Da_an_Taipei.html,"大安排名第 #1,863 的餐廳，共 2,036 名",106 台灣 大安台北 乐业街17号 一楼,+886 2 2736 2567,None,3.0,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da64,10939,草莓CUTE,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6143503-Reviews-Cao_Mei_Cute_Cafe-Da_an_Taipei.html,,"台灣 大安台北 No. 21, Ln. 187, Sec. 1, Dunhua S. Rd., Daan Dist",+886 2 2771 7721,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da66,10941,草葉集,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6143490-Reviews-Cao_Ye_Ji-Songshan_Taipei.html,,"台灣 松山台北 No. 6, Ln. 30, Yanji St., Songshan Dist",+886 2 2579 4461,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da68,10943,草魚禾海苔飯捲,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d15029275-Reviews-Seaweed_Riceroll-Zhongzheng_District_Taipei.html,"中正區排名第 #928 的餐廳，共 1,032 名",100 台灣 中正區台北 南昌路二段121号,+886 2 2367 2531,None,3.0,None,None,None,None,快餐/亞洲料理/街頭小吃/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da6a,10945,荔灣美食,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6152440-Reviews-Li_Wan_Gourmet_Food-Da_an_Taipei.html,,"台灣 大安台北 No. 5, Ln. 16, Sec. 1, Daan Rd., Daan Dist",+886 2 2741 7977,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da6b,10946,荷坊餐廳咖啡店,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6136166-Reviews-He_Fang_Cafe-Da_an_Taipei.html,,"台灣 大安台北 No. 42, Ln. 171, Tonghua St., Daan Dist",+886 2 2732 3368,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da6c,10947,荷廬,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6136167-Reviews-He_Lu_Fusion_Restaurant-Da_an_Taipei.html,,"台灣 大安台北 No. 2, Aly. 2, Ln. 217, Sec. 3, Zhongxiao E. Rd., Daan Dist",+886 2 2740 3938,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da6d,10948,荷月食堂,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15551684-Reviews-Ho_Yue-Da_an_Taipei.html,"大安排名第 #1,863 的餐廳，共 2,036 名",106 台灣 大安台北 敦化南路一段190巷42号 1F,+886 2 2775 2158,None,3.0,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da6e,10949,荷理固,https://www.tripadvisor.com.tw/Restaurant_Review-g13808394-d14003374-Reviews-Holygood_Noodles-Wenshan_Taipei.html,文山排名第 #106 的餐廳，共 281 名,116 台灣 文山台北 木新路三段75号,+886 2 2234 2920,None,4.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da6f,10950,荷田食堂,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6136236-Reviews-He_Tian_Shi_Tang-Xinyi_District_Taipei.html,,"台灣 信義區台北 No. 15, Aly. 7, Ln. 225, Yongji Rd., Xinyi Dist",+886 2 2760 2220,None,0 則評論,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da70,10951,荷畔人文餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13806427-d6184954-Reviews-He_Pan_Ren_Wen_Moroccan_Cuisine-Beitou_Taipei.html,,"台灣 北投台北 No. 1, Xueyuan Rd., Beitou Dist",+886 2 2892 4346,None,0 則評論,None,None,None,None,多國料理/ ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da71,10952,荷蘭小鬆餅,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d15074835-Reviews-Poffertjes_cafe-Zhongshan_District_Taipei.html,"中山區排名第 #657 的餐廳，共 1,653 名",104 台灣 中山區台北 长安西路52巷18号,+886 2 2552 3252,$$ - $$$,4.0,None,None,None,None,歐式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610bfe147b93cc4548c3da72,10953,荷蘭小鬆餅南西中山店,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d5030874-Reviews-Poffertjes_Cafe-Datong_Taipei.html,大同排名第 #83 的餐廳，共 486 名,10351 台灣 大同台北 长安西路52巷18号 大同区,+886 2 2552 7796,$$ - $$$,4.0,4.5,4.0,4.0,None,義式料理/荷蘭料理/咖啡廳/ ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da75,10956,荷風中國菜,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6136337-Reviews-He_Feng_Chinese_Cuisine-Songshan_Taipei.html,松山排名第 #58 的餐廳，共 922 名,105 台灣 松山台北 民权东路三段106巷32号,+886 2 2545 3536,$$ - $$$,4.5,5.0,4.5,4.5,5.0,中式料理/亞洲料理/提供素食選擇/ ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da76,10957,荷風會館,https://www.tripadvisor.com.tw/Restaurant_Review-g13806767-d6136168-Reviews-He_Feng_Chinese_Cuisine-Neihu_Taipei.html,,"台灣 內湖台北 No. 373, Sec. 2, Chenggong Rd., Neihu Dist B1",+886 2 6617 7890,None,0 則評論,None,None,None,None,中式料理/多國料理/ ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da77,10958,荷香美食,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d1132527-Reviews-He_Xiang_Delicious_Food-Shilin_Taipei.html,士林排名第 #600 的餐廳，共 669 名,11158 台灣 士林台北 士林区福国路60号,+886 2 8866 1325,$,3.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da79,10960,莉絲藍主題咖啡廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d19699925-Reviews-Lilith_in_Wonderland-Wanhua_Taipei.html,萬華排名第 #167 的餐廳，共 453 名,"10843 台灣 萬華台北 3/F, No. 29, Section 2, Wuchang Street",None,$,5.0,None,None,None,None,義式料理/美式料理/日式創意料理/ ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da7a,10961,莊便當砂鍋麵,https://www.tripadvisor.com.tw/Restaurant_Review-g13806767-d6151118-Reviews-Zhuang_s_Claypot_Noodles-Neihu_Taipei.html,,"台灣 內湖台北 No. 4, Ln. 393, Lishan St., Neihu Dist",+886 2 2799 7902,None,0 則評論,None,None,None,None,亞洲料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da7c,10963,莊記北方小館,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6151114-Reviews-Zhuang_Ji_Noodle_Flour_Foods-Da_an_Taipei.html,,"台灣 大安台北 No. 3, Ln. 19, Tonghua St., Daan Dist",+886 2 2707 4455,None,0 則評論,None,None,None,None,中式料理/亞洲料理/ ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da7f,10966,莎莎亞南洋風茶坊,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d4568876-Reviews-Sasaya_Shashaya_Nanyangfeng_Chafang-Songshan_Taipei.html,,台灣 松山台北 中山区兴安街112号2楼,+886 2 2501 0722,None,0 則評論,None,None,None,None,越南料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da80,10967,莎諾歐法西餐 榮總店,https://www.tripadvisor.com.tw/Restaurant_Review-g13806427-d4845194-Reviews-Shanuo_Oufaxican_Rongzong-Beitou_Taipei.html,北投排名第 #86 的餐廳，共 272 名,"台灣 北投台北 No.105, Tianmu W. Rd., Beitou District",+886 2 2876 5399,None,4.0,None,None,None,None,歐式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610bfe147b93cc4548c3da81,10968,莎諾歐法西餐,https://www.tripadvisor.com.tw/Restaurant_Review-g13806427-d3913959-Reviews-Sara_House_Restaurant-Beitou_Taipei.html,北投排名第 #58 的餐廳，共 272 名,台灣 北投台北 北投区天母西路105号,+886 2 876 5399,$$ - $$$,4.0,None,None,None,None,法式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610bfe147b93cc4548c3da82,10969,莓圃休閒農園,https://www.tripadvisor.com.tw/Restaurant_Review-g13806767-d12820540-Reviews-S_Garden_Coffee-Neihu_Taipei.html,內湖排名第 #411 的餐廳，共 412 名,114 台灣 內湖台北 碧山路38之2号,+886 2 2795 1108,None,0 則評論,None,None,None,None,現代創意料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da83,10970,莨員台式,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d7731887-Reviews-Gen_Yuan_Taiwanese_Food-Zhongzheng_District_Taipei.html,,"台灣 中正區台北 No. 4, Ln. 303, Sec. 2, Zhonghua Rd., Zhongzheng Dist",+886 2 2301 9215,None,0 則評論,None,None,None,None,披薩/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da86,10973,莫凡彼咖啡館 - 明曜店,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d17395805-Reviews-Movenpick_Cafe_s-Da_an_Taipei.html,"大安排名第 #1,651 的餐廳，共 2,036 名",106 台灣 大安台北 忠孝东路4段200号 明曜百货5F,+886 2 2731 9357,None,4.0,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da88,10975,莫名福州乾拌麵,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6146501-Reviews-Mo_Ming_Fuzhou_Dried_Noodles-Da_an_Taipei.html,"大安排名第 #1,177 的餐廳，共 2,036 名","台灣 大安台北 No. 11, Ln. 35, Sec. 2, Roosevelt Rd., Daan Dist",+886 2 2341 9425,None,4.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da89,10976,莫夏印度餐廳-大安店,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d19354602-Reviews-Moksha_67_da_an_branch_Taipei_Indian_restaurant-Da_an_Taipei.html,"大安排名第 #204 的餐廳，共 2,036 名","106 台灣 大安台北 No. 67, Dongfeng Street Da-an District",+886 2 2706 9878,$$ - $$$,5.0,5.0,5.0,5.0,None,印度料理/酒吧/ ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da8a,10977,莫夏印度餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d12945610-Reviews-Moksha_indian_restaurant-Shilin_Taipei.html,士林排名第 #8 的餐廳，共 669 名,11155 台灣 士林台北 士林区中山北路六段138号 Near Zhishan Mrt Station Near Tianmu Sogo,+886 2 2834 7050,$$ - $$$,4.5,4.5,5.0,4.5,None,印度料理/亞洲料理/提供素食選擇/ ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da8c,10979,莫札特庭園咖啡,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6146480-Reviews-Mo_Zha_Te_Garden_Coffee-Da_an_Taipei.html,,"台灣 大安台北 No. 30, Sec. 3, Xinhai Rd., Daan Dist",+886 2 2365 4241,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da8d,10980,莫爾頓牛排館,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d9716064-Reviews-Morton_s_The_Steakhouse-Xinyi_District_Taipei.html,信義區排名第 #77 的餐廳，共 936 名,110 台灣 信義區台北 忠孝東路五段68號 微风信义45楼,+886 2 2723 7000,$$$$,4.0,4.0,4.0,3.5,5.0,美式料理/牛排/酒吧/ ,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da8f,10982,菁山小鎮,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d6151120-Reviews-Jing_Shan_Xiao_Zhen-Shilin_Taipei.html,,"台灣 士林台北 No. 67, Ln. 101, Jingshan Rd., Shilin Dist",+886 2 2861 8080,None,0 則評論,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da90,10983,菁山廚坊,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d14111906-Reviews-Jing_Shan_Restaurant-Shilin_Taipei.html,士林排名第 #600 的餐廳，共 669 名,111 台灣 士林台北 菁山路101巷71弄16号 菁山游憩区,+(886)2862-5116,$$ - $$$,3.0,None,None,None,None,中式料理/亞洲料理/台灣小吃/台菜/ ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da91,10984,菊元日本料理,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d6183016-Reviews-Ju_Yuan_Japanese_Restaurant-Datong_Taipei.html,大同排名第 #152 的餐廳，共 486 名,"台灣 大同台北 No. 300, Minsheng W. Rd., Datong Dist 3f",+886 2 2555 7565,$$ - $$$,4.0,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da93,10986,菊川日式料理館,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d6137326-Reviews-Kikugawa_Japanese_Food_Wine-Zhongshan_District_Taipei.html,"中山區排名第 #382 的餐廳，共 1,653 名","台灣 中山區台北 No. 259, Sec. 2, Changan E. Rd., Zhongshan Dist",+886 2 2740 3151,None,4.5,4.0,5.0,4.5,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da94,10987,菊川日本料理,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6137541-Reviews-Kikugawa_Japanese_Restaurant_Wine-Songshan_Taipei.html,,"台灣 松山台北 No. 39, Sec. 1, Fuxing S. Rd., Songshan Dist B1",+886 2 2740 5614,None,0 則評論,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da95,10988,菊林麻油雞,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d6137333-Reviews-Ju_Lin_Sesame_Chicken-Zhongshan_District_Taipei.html,,"台灣 中山區台北 No. 385, Jilin Rd., Zhongshan Dist",+886 2 2597 9566,None,0 則評論,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da96,10989,菊母CAFE,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d6137335-Reviews-Ju_Mu_Cafe-Datong_Taipei.html,,"台灣 大同台北 No. 20, Ln. 18, Nanjing W. Rd., Datong Dist",+886 2 2555 2445,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da97,10990,菊苑營養燉品,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d6137414-Reviews-Ju_Yuan_Healthy_Medicinal_Cuisine-Zhongshan_District_Taipei.html,"中山區排名第 #1,209 的餐廳，共 1,653 名","台灣 中山區台北 No. 263, Sec. 2, Bade Rd., Zhongshan Dist",+886 2 2731 0333,None,5.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da98,10991,菊鶴四季海鮮日本料理,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d4844912-Reviews-Juhe_Siji_Haixian_Riben_Liaoli-Shilin_Taipei.html,士林排名第 #361 的餐廳，共 669 名,"台灣 士林台北 No.60, Tianmu N. Rd., Shilin Dist.",+886 2 2874 0047,None,4.5,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe147b93cc4548c3da9b,10994,菓源,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d12981096-Reviews-Ms_Gardener-Taipei.html,台北排名第 #7 的餐廳，共 477 名,110 台灣 台北 信义区忠孝东路4段553巷52弄9号,+886 2 2766 8082,$$ - $$$,4.5,4.0,4.5,4.0,None,法式料理/咖啡廳/多國料理/ ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
610bfe147b93cc4548c3da9f,10998,菜窖,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6140151-Reviews-Cai_Jiao_Restaurant-Da_an_Taipei.html,,"台灣 大安台北 No. 311, Sec. 4, Xinyi Rd., Xinyi Dist",+886 2 2755 1758,None,0 則評論,None,None,None,None,多國料理/ ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe157b93cc4548c3daa1,11000,菜豚屋,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d9766986-Reviews-Vegetejiya-Songshan_Taipei.html,松山排名第 #27 的餐廳，共 922 名,台灣 松山台北 八德路二段410巷16弄8號,+886 2 2562 7707,$$ - $$$,4.0,4.5,4.0,3.5,4.0,燒烤/亞洲料理/韓式料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
610bfe157b93cc4548c3daa2,11001,菠啾花園,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d10496371-Reviews-Potager_Garden-Xinyi_District_Taipei.html,,台灣 信義區台北 信义区松寿路12号4楼,+886 2 7737 8776,None,0 則評論,None,None,None,None,咖啡廳/晚餐/健康料理/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe157b93cc4548c3daa4,11003,華克山莊,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6136193-Reviews-Wakerhill-Xinyi_District_Taipei.html,,"台灣 信義區台北 No. 58, Wuxing St., Xinyi Dist",None,None,0 則評論,None,None,None,None,亞洲料理/韓式料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
610bfe157b93cc4548c3daa6,11005,華南排骨便當專門店,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d6136223-Reviews-Hua_Nan_Spare_Rib_Bento_Specialty_Store-Zhongzheng_District_Taipei.html,"中正區排名第 #104 的餐廳，共 1,032 名","台灣 中正區台北 No. 36, Sec. 1, Kaifeng St., Zhongzheng Dist",+886 2 2311 1133,$,4.5,4.5,4.0,4.5,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe157b93cc4548c3daa7,11006,華國但馬屋,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d19501862-Reviews-Tajimaya-Zhongshan_District_Taipei.html,"中山區排名第 #731 的餐廳，共 1,653 名","104 台灣 中山區台北 No. 600, Linsen N Rd Imperial Hotel Taipei",+886 2 2598 5026,None,4.5,None,None,None,None,日式料理/日式創意料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe157b93cc4548c3daa8,11007,華國大飯店-西紅柿餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d6182913-Reviews-Imperial_Hotel_Tomatina_Cafe-Zhongshan_District_Taipei.html,"中山區排名第 #1,525 的餐廳，共 1,653 名","台灣 中山區台北 No. 600, Linsen N. Rd., Zhongshan Dist 2f",+886 2 2598 5188,None,4.0,None,None,None,None,美式料理/ ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
